logdir,hostpair,server,client,bw_limit,repetition,goodput,server_cpu,server_cpu_avg,client_cpu,client_cpu_avg,client_ethtool_rx_total_discard_pkts,client_ethtool_tx_total_discard_pkts,client_ethtool_rx_bytes,client_ethtool_tx_bytes,client_ethtool_rx_total_frames,client_ethtool_tx_total_frames,server_ethtool_rx_total_discard_pkts,server_ethtool_tx_total_discard_pkts,server_ethtool_rx_bytes,server_ethtool_tx_bytes,server_ethtool_rx_total_frames,server_ethtool_tx_total_frames,client_netstat_packets_received,client_netstat_packets_to_unknown_port_received,client_netstat_packet_receive_errors,client_netstat_packets_sent,client_netstat_receive_buffer_errors,client_netstat_send_buffer_errors,server_netstat_packets_received,server_netstat_packets_to_unknown_port_received,server_netstat_packet_receive_errors,server_netstat_packets_sent,server_netstat_receive_buffer_errors,server_netstat_send_buffer_errors,client_runtime
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,49,2549.7233883766608,"[96.0, 100.0, 100.0, 100.0, 100.0, 101.0, 98.0, 100.0, 99.0, 100.0, 101.0, 100.0, 100.0, 100.0, 100.0, 99.0, 101.0, 100.0, 99.0, 100.0, 100.0, 101.0, 100.0, 100.0]",99.79166666666667,"[73.0, 72.0, 74.0, 72.0, 74.0, 81.0, 80.0, 81.0, 80.0, 82.0, 80.0, 82.0, 81.0, 79.0, 81.0, 81.0, 80.0, 81.0, 81.0, 81.0]",78.8,0,0,9258829163,49649247,6632421,518308,0,0,49649247,9258829163,518308,6632421,6625934,0,6483,518304,6483,0,518304,0,0,6632417,0,0,26.95173755
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,50,2995.149134937072,"[89.0, 87.0, 88.0, 89.0, 86.0, 87.0, 87.0, 87.0, 87.0, 86.0, 87.0, 87.0, 87.0, 86.0, 88.0, 87.0, 86.0, 85.0, 87.0, 85.0]",86.9,"[92.0, 92.0, 93.0, 91.0, 92.0, 92.0, 91.0, 92.0, 91.0, 91.0, 92.0, 92.0, 92.0, 92.0, 92.0, 91.0, 91.0]",91.70588235294117,0,0,9244062370,800074,6621839,8278,0,0,800074,9244062370,8278,6621839,6620385,0,1451,8275,1451,0,8275,0,0,6621836,0,0,22.943590692
results/crypto/aes-ni/run3,goracle-gard,lsquic,lsquic,none,1,3318.3581175977706,"[100.0, 100.0, 100.0, 99.0, 101.0, 99.0, 100.0, 101.0, 100.0, 100.0, 100.0, 99.0, 100.0, 101.0, 99.0, 100.0, 101.0, 99.0]",99.94444444444444,"[97.0, 95.0, 97.0, 96.0, 97.0, 97.0, 97.0, 96.0, 95.0, 96.0, 96.0, 99.0, 96.0, 98.0, 96.0]",96.53333333333333,0,0,9086163456,2076374,5987387,24620,0,0,2076720,9086163802,24622,5987389,5986948,0,436,24603,436,0,24604,0,0,5987385,0,0,20.708878922
results/crypto/aes-ni/run3,goracle-gard,lsquic,lsquic,none,2,3286.154755348889,"[99.01, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",99.945,"[88.0, 90.0, 87.0, 89.0, 89.0, 89.0, 90.0, 90.0, 88.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0]",88.93333333333334,0,0,9085500846,2016784,5986944,23924,0,0,2017056,9085501118,23925,5986945,5986941,0,0,23913,0,0,23912,0,0,5986940,0,0,20.911820379
results/crypto/aes-ni/run3,goracle-gard,lsquic,lsquic,none,3,2928.4622505471943,"[84.0, 86.0, 90.0, 88.0, 87.0, 87.0, 89.0, 88.0, 88.0, 88.0, 88.0, 89.0, 89.0, 89.0, 88.0, 90.0, 88.0, 88.0, 89.0, 89.0, 90.0]",88.19047619047619,"[93.0, 96.0, 95.0, 98.0, 101.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",99.0,0,0,9087349779,536793,5988625,5994,0,0,537065,9087350051,5995,5988626,5987431,0,1190,5976,1190,0,5976,0,0,5988622,0,1,23.466062277
results/crypto/aes-ni/run3,goracle-gard,lsquic,lsquic,none,4,3289.9267505061794,"[100.0, 100.0, 100.0, 101.0, 99.0, 100.0, 101.0, 100.0, 99.0, 101.0, 100.0, 99.0, 100.0, 100.0, 101.0, 99.0, 101.0]",100.05882352941177,"[92.0, 91.0, 92.0, 90.0, 92.0, 92.0, 92.0, 91.0, 91.0, 92.0, 90.0, 91.0, 91.0, 92.0, 90.0, 92.0]",91.3125,0,0,9085501579,2162053,5986948,25676,0,0,2162325,9085501777,25677,5986948,5986943,2,0,25661,0,0,25660,0,0,5986944,0,0,20.887843664
results/crypto/aes-ni/run3,goracle-gard,lsquic,lsquic,none,5,3318.337927679287,"[99.01, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 101.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 101.0]",99.94176470588235,"[94.0, 93.0, 93.0, 94.0, 93.0, 94.0, 93.0, 93.0, 94.0, 94.0, 94.0, 93.0, 94.0, 93.0, 93.0, 94.0]",93.5,0,0,9085502219,2276255,5986952,27036,0,0,2275983,9085501947,27035,5986951,5986948,0,0,27030,0,0,27030,0,0,5986948,0,0,20.709005213
results/crypto/aes-ni/run3,goracle-gard,lsquic,lsquic,none,6,3278.055011734448,"[101.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 101.0, 99.0, 100.0, 100.0, 101.0, 99.0, 100.0, 100.0, 100.0, 100.0]",100.0,"[92.0, 91.0, 93.0, 92.0, 94.0, 93.0, 93.0, 93.0, 93.0, 94.0, 93.0, 94.0, 93.0, 93.0, 93.0, 93.0]",92.9375,0,0,9085501856,2333944,5986946,27753,0,0,2333672,9085501584,27752,5986945,5986940,2,0,27729,0,0,27729,0,0,5986942,0,0,20.963491596
results/crypto/aes-ni/run3,goracle-gard,lsquic,lsquic,none,7,3254.7134732002473,"[99.0, 100.0, 100.0, 101.0, 99.0, 101.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 101.0, 99.0, 100.0, 100.0, 101.0, 99.0]",99.94444444444444,"[95.0, 95.0, 96.0, 94.0, 97.0, 95.0, 96.0, 95.0, 96.0, 96.0, 96.0, 95.0, 95.0, 96.0, 95.0, 95.0]",95.4375,0,0,9086691922,2205024,5987733,26198,0,0,2205024,9086691922,26198,5987733,5986942,0,788,26195,788,0,26195,0,0,5987730,0,0,21.113832948
results/crypto/aes-ni/run3,goracle-gard,lsquic,lsquic,none,8,3286.792252677044,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,"[94.0, 92.0, 93.0, 94.0, 94.0, 93.0, 93.0, 94.0, 93.0, 94.0, 93.0, 94.0, 94.0, 95.0, 94.0]",93.6,0,0,9086692228,2277844,5987732,27079,0,0,2277844,9086692228,27079,5987732,5986943,0,786,27044,786,0,27045,0,0,5987730,0,0,20.907763737
