logdir,hostpair,server,client,bw_limit,repetition,goodput,filesize,server_cpu,server_cpu_avg,client_cpu,client_cpu_avg,server_throughput_outgoing,server_throughput_incoming,client_throughput_outgoing,client_throughput_incoming,client_perf,server_perf,client_ethtool_rx_total_discard_pkts,client_ethtool_tx_total_discard_pkts,client_ethtool_rx_bytes,client_ethtool_tx_bytes,client_ethtool_rx_total_frames,client_ethtool_tx_total_frames,server_ethtool_rx_total_discard_pkts,server_ethtool_tx_total_discard_pkts,server_ethtool_rx_bytes,server_ethtool_tx_bytes,server_ethtool_rx_total_frames,server_ethtool_tx_total_frames,client_netstat_packets_received,client_netstat_packets_to_unknown_port_received,client_netstat_packet_receive_errors,client_netstat_packets_sent,client_netstat_receive_buffer_errors,client_netstat_send_buffer_errors,server_netstat_packets_received,server_netstat_packets_to_unknown_port_received,server_netstat_packet_receive_errors,server_netstat_packets_sent,server_netstat_receive_buffer_errors,server_netstat_send_buffer_errors,client_tc_stats,server_tc_stats,client_runtime
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,aioquic,none,19,91.00043978188381,209715200.0,,,,,,,,,,,0,0,226461203,1311164,204821,15771,0,0,1311164,226461203,15771,204821,204818,0,0,15768,0,0,15768,0,0,204818,0,0,,,18.436412281
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,aioquic,none,20,82.71318633941057,209715200.0,,,,,,,,,,,0,0,226460983,1409044,204818,16949,0,0,1409044,226460983,16949,204818,204815,0,0,16946,0,0,16946,0,0,204815,0,0,,,20.28360456
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,1,60.746644385821575,209715200.0,,,,,,,,,,,0,0,226551083,8106926,205518,100109,0,0,8107198,226551355,100110,205519,205515,0,0,100106,0,0,100106,0,0,205515,0,0,,,27.618341453
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,2,61.569186312594155,209715200.0,,,,,,,,,,,0,0,226546085,8104907,205455,100084,0,0,8105179,226546357,100085,205456,205453,0,0,100082,0,0,100081,0,0,205452,0,0,,,27.249370599
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,3,61.10957785688698,209715200.0,,,,,,,,,,,0,0,226548852,8103299,205492,100063,0,0,8103571,226549124,100064,205493,205489,0,0,100060,0,0,100060,0,0,205489,0,0,,,27.45431564
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,4,60.75921054966514,209715200.0,,,,,,,,,,,0,0,226544102,8106072,205421,100096,0,0,8106072,226544102,100096,205421,205417,0,0,100092,0,0,100092,0,0,205417,0,0,,,27.612629664
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,5,71.3494682753269,209715200.0,,,,,,,,,,,0,0,226558965,8112505,205626,100177,0,0,8112233,226558693,100176,205625,205622,0,0,100173,0,0,100173,0,0,205622,0,0,,,23.514143397
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,6,61.305387079868744,209715200.0,,,,,,,,,,,0,0,226558528,8104950,205616,100081,0,0,8104678,226558256,100080,205615,205614,1,0,100076,0,0,100079,0,0,205612,0,0,,,27.366625197
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,7,61.44505766630669,209715200.0,,,,,,,,,,,0,0,226549643,8105800,205502,100092,0,0,8105528,226549371,100091,205501,205498,0,0,100088,0,0,100088,0,0,205498,0,0,,,27.304419056
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,8,76.32568853396559,209715200.0,,,,,,,,,,,0,0,226513439,4206028,205270,51790,0,0,4205964,226513375,51789,205269,205266,0,0,51786,0,0,51787,0,0,205267,0,0,,,21.98108708
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,9,72.13168461150491,209715200.0,,,,,,,,,,,0,0,226529478,8104801,205223,100082,0,0,8104737,226529414,100081,205222,205223,0,0,100078,0,0,100082,0,0,205219,0,0,,,23.259148117
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,10,61.67623836329539,209715200.0,,,,,,,,,,,0,0,226549899,8103719,205505,100069,0,0,8103719,226549899,100069,205505,205504,0,0,100065,0,0,100068,0,0,205501,0,0,,,27.202074134
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,11,58.25910344502128,209715200.0,,,,,,,,,,,0,0,226547924,8117320,205476,100242,0,0,8117320,226547924,100242,205476,205471,0,0,100237,0,0,100238,0,0,205471,0,0,,,28.79758765
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,12,67.06786943548624,209715200.0,,,,,,,,,,,0,0,226518002,8103868,205066,100071,0,0,8104076,226518210,100071,205066,205061,0,0,100066,0,0,100069,0,0,205061,0,0,,,25.015280942
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,13,61.380122162321754,209715200.0,,,,,,,,,,,0,0,226542813,8105131,205407,100084,0,0,8105067,226542749,100083,205406,205403,0,0,100080,0,0,100080,0,0,205403,0,0,,,27.333305758
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,14,60.72891276556205,209715200.0,,,,,,,,,,,0,0,226547321,8103411,205464,100062,0,0,8103411,226547321,100062,205464,205463,0,0,100057,0,0,100057,0,0,205459,0,0,,,27.626406001
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,15,62.24286611036994,209715200.0,,,,,,,,,,,0,0,226552086,8102515,205533,100051,0,0,8102451,226552022,100050,205532,205528,0,0,100046,0,0,100048,0,0,205528,0,0,,,26.954440127
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,16,62.87184486859628,209715200.0,,,,,,,,,,,0,0,226547213,8103439,205462,100062,0,0,8103439,226547213,100062,205462,205463,1,0,100057,0,0,100063,0,0,205458,0,0,,,26.684783931
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,17,60.84364758356601,209715200.0,,,,,,,,,,,0,0,226552280,8110697,205532,100154,0,0,8110697,226552280,100154,205532,205532,0,0,100150,0,0,100154,0,0,205528,0,0,,,27.57431005
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,18,60.63726680776748,209715200.0,,,,,,,,,,,0,0,226552253,8102829,205535,100055,0,0,8102557,226551981,100054,205534,205532,0,0,100052,0,0,100052,0,0,205532,0,0,,,27.668160791
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,19,61.77114749078977,209715200.0,,,,,,,,,,,0,0,226557262,8148798,205600,100639,0,0,8148526,226556990,100638,205599,205596,0,0,100635,0,0,100635,0,0,205596,0,0,,,27.160278406
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,lsquic-goracle,none,20,60.04518666915954,209715200.0,,,,,,,,,,,0,0,226549020,8105868,205493,100095,0,0,8105868,226549020,100095,205493,205490,0,0,100092,0,0,100092,0,0,205490,0,0,,,27.940984603
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,1,2188.5173219184767,8589934592.0,,,,,,,,,,,0,0,9051713566,6835965,6042601,80156,0,0,6835965,9051713566,80156,6042601,6039401,0,3196,80082,3196,0,80082,0,0,6042597,0,8,,,31.400015112
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,2,2161.6831365506187,8589934592.0,,,,,,,,,,,0,0,9049681303,6709689,6041273,78352,0,0,6709961,9049681575,78353,6041274,6040365,0,905,78349,905,0,78349,0,0,6041270,0,0,,,31.789801152
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,3,2177.2503341781544,8589934592.0,,,,,,,,,,,0,0,9051299870,7208291,6042345,84547,0,0,7208563,9051300142,84548,6042346,6039234,0,3109,84453,3109,0,84453,0,0,6042343,0,16,,,31.562505967
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,4,2215.179391763583,8589934592.0,,,,,,,,,,,0,0,9049327883,7252750,6041035,85216,0,0,7252750,9049327883,85216,6041035,6038734,0,2298,85213,2298,0,85213,0,0,6041032,0,0,,,31.022081568
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,5,2195.434826110462,8589934592.0,,,,,,,,,,,0,0,9048907061,8476809,6040748,99901,0,0,8476809,9048907061,99901,6040748,6038435,0,2310,99898,2310,0,99898,0,0,6040745,0,0,,,31.301078384
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,6,2185.3270243725287,8589934592.0,,,,,,,,,,,0,0,9050533802,7179516,6041849,84192,0,0,7179516,9050533802,84192,6041849,6039931,0,1915,84181,1915,0,84181,0,0,6041846,0,0,,,31.445854772
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,7,2204.839374880926,8589934592.0,,,,,,,,,,,0,0,9046104437,8236567,6038852,96803,0,0,8236295,9046104165,96802,6038851,6038849,0,0,96800,0,0,96799,0,0,6038848,0,0,,,31.167566085
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,8,2211.575734800185,8589934592.0,,,,,,,,,,,0,0,9047479668,7326903,6039778,86083,0,0,7326631,9047479396,86082,6039777,6039774,0,0,86061,0,0,86061,0,0,6039774,0,1,,,31.072631164
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,9,2163.3243880196123,8589934592.0,,,,,,,,,,,0,0,9048583863,6648571,6040514,77887,0,0,6648571,9048583863,77887,6040514,6039356,0,1153,77876,1153,0,77876,0,0,6040509,0,0,,,31.765683065
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,10,2200.5533619200373,8589934592.0,,,,,,,,,,,0,0,9048963945,8010604,6040765,94289,0,0,8010604,9048963945,94289,6040765,6039506,0,1254,94284,1254,0,94284,0,0,6040760,0,0,,,31.228271219
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,11,2202.1325257418657,8589934592.0,,,,,,,,,,,0,0,9049479694,6729868,6041139,78919,0,0,6729868,9049479694,78919,6041139,6039081,0,2053,78906,2053,0,78906,0,0,6041134,0,0,,,31.205877157
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,12,2151.85574816182,8589934592.0,,,,,,,,,,,0,0,9049598494,6775183,6041207,79433,0,0,6775455,9049598840,79434,6041209,6039689,0,1515,79430,1515,0,79429,0,0,6041203,0,0,,,31.934982515
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,13,2163.8343921046394,8589934592.0,,,,,,,,,,,0,0,9049678672,6521504,6041277,76443,0,0,6521504,9049678672,76443,6041277,6038543,0,2730,76363,2730,0,76363,0,0,6041273,0,8,,,31.758196554
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,14,2170.6531316948,8589934592.0,,,,,,,,,,,0,0,9047574570,8279650,6039851,97480,0,0,8279650,9047574570,97480,6039851,6038390,0,1456,97476,1456,0,97475,1,0,6039846,0,0,,,31.658433806
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,15,2185.466579073483,8589934592.0,,,,,,,,,,,0,0,9051876446,8790558,6042734,103638,0,0,8790558,9051876446,103638,6042734,6040781,0,1949,103624,1949,0,103624,0,0,6042730,0,0,,,31.443846701
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,16,2180.5402982114642,8589934592.0,,,,,,,,,,,0,0,9048063175,7547589,6040161,88721,0,0,7547589,9048063175,88721,6040161,6038937,0,1220,88717,1220,0,88717,0,0,6040157,0,0,,,31.514885161
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,17,2206.6378154067907,8589934592.0,,,,,,,,,,,0,0,9047193081,7230743,6039609,84736,0,0,7230471,9047192809,84735,6039608,6038888,0,717,84732,717,0,84732,0,0,6039605,0,1,,,31.142164131
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,18,2184.7674556443844,8589934592.0,,,,,,,,,,,0,0,9047991248,8429493,6040144,99321,0,0,8429493,9047991248,99321,6040144,6040094,0,45,99316,45,0,99316,0,0,6040139,0,0,,,31.453908743
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,19,2166.168612293025,8589934592.0,,,,,,,,,,,0,0,9052240573,6901292,6042960,80959,0,0,6901292,9052240573,80959,6042960,6040794,0,2162,80947,2162,0,80947,0,0,6042956,0,0,,,31.723973485
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quic-go,none,20,2174.4952965264292,8589934592.0,,,,,,,,,,,0,0,9051153986,6297981,6042269,73750,0,0,6297981,9051153986,73750,6042269,6039036,0,3229,73732,3229,0,73732,0,0,6042265,0,0,,,31.602494995
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,1,61.37148000117349,209715200.0,,,,,,,,,,,0,0,229064679,8801923,206374,106884,0,0,8801651,229064407,106883,206373,206370,0,0,106880,0,0,106880,0,0,206370,0,0,,,27.337153904
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,2,51.4982712986213,209715200.0,,,,,,,,,,,0,0,228996856,16087433,205574,194124,0,0,16087161,228996584,194123,205573,205571,0,0,194121,0,0,194121,0,0,205571,0,0,,,32.578212096
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,3,50.78120845249702,209715200.0,,,,,,,,,,,0,0,229118193,15997184,206865,193951,0,0,15997184,229118193,193951,206865,206861,0,0,193947,0,0,193947,0,0,206861,0,0,,,33.038236472
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,4,50.54424518231605,209715200.0,,,,,,,,,,,0,0,229020658,16086051,205854,194104,0,0,16086051,229020658,194104,205854,205850,0,0,194100,0,0,194100,0,0,205850,0,0,,,33.193127817
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,5,51.48085723529783,209715200.0,,,,,,,,,,,0,0,228996682,16087629,205572,194129,0,0,16087629,228996682,194129,205572,205568,0,0,194125,0,0,194125,0,0,205568,0,0,,,32.58923184
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,6,76.20368200259082,209715200.0,,,,,,,,,,,0,0,229000385,4413043,205640,53997,0,0,4412771,229000113,53996,205639,205636,0,0,53993,0,0,53993,0,0,205636,0,0,,,22.016280564
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,7,74.30214369354448,209715200.0,,,,,,,,,,,0,0,229005677,4695528,205704,57468,0,0,4695528,229005677,57468,205704,205702,0,0,57466,0,0,57465,0,0,205701,0,0,,,22.579720535
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,8,52.352881777312675,209715200.0,,,,,,,,,,,0,0,228983972,16066290,205425,193873,0,0,16066290,228983972,193873,205425,205421,0,0,193869,0,0,193869,0,0,205421,0,0,,,32.04640378
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,9,50.9433461534701,209715200.0,,,,,,,,,,,0,0,229007585,16082929,205703,194070,0,0,16082929,229007585,194070,205703,205698,0,0,194065,0,0,194065,0,0,205698,0,0,,,32.933085313
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,10,51.75387289169383,209715200.0,,,,,,,,,,,0,0,229053651,15997031,206108,193958,0,0,15997031,229053651,193958,206108,206103,0,0,193953,0,0,193953,0,0,206103,0,0,,,32.417314492
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,11,51.08548016003066,209715200.0,,,,,,,,,,,0,0,229088057,16011633,206513,194133,0,0,16011633,229088057,194133,206513,206508,0,0,194128,0,0,194128,0,0,206508,0,0,,,32.841456506
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,12,76.90903818319325,209715200.0,,,,,,,,,,,0,0,228984395,4354242,205454,53279,0,0,4354242,228984395,53279,205454,205452,0,0,53277,0,0,53276,0,0,205451,0,0,,,21.814361586
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,13,51.13272445223056,209715200.0,,,,,,,,,,,0,0,229080496,16009910,206424,194112,0,0,16009910,229080496,194112,206424,206420,0,0,194108,0,0,194108,0,0,206420,0,0,,,32.811112207
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,14,60.186276945003,209715200.0,,,,,,,,,,,0,0,228937135,16064644,204874,193851,0,0,16064644,228937135,193851,204874,204871,0,0,193848,0,0,193848,0,0,204871,0,0,,,27.875484369
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,15,52.4230580369244,209715200.0,,,,,,,,,,,0,0,228989344,16069123,205488,193907,0,0,16069123,228989344,193907,205488,205485,0,0,193904,0,0,193904,0,0,205485,0,0,,,32.003504582
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,16,60.51209445435092,209715200.0,,,,,,,,,,,0,0,228936186,16061653,204863,193813,0,0,16061653,228936186,193813,204863,204860,0,0,193810,0,0,193810,0,0,204860,0,0,,,27.72539327
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,17,52.661147565703324,209715200.0,,,,,,,,,,,0,0,228980647,16000956,205250,194017,0,0,16001228,228980919,194018,205251,205248,0,0,194015,0,0,194014,0,0,205247,0,0,,,31.858811025
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,18,76.13433341498636,209715200.0,,,,,,,,,,,0,0,229013839,4623244,205800,56576,0,0,4623516,229014111,56577,205801,205798,0,0,56574,0,0,56574,0,0,205798,0,0,,,22.036333344
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,19,51.0500109921792,209715200.0,,,,,,,,,,,0,0,229088565,16020739,206516,194244,0,0,16020739,229088565,194244,206516,206512,0,0,194240,0,0,194240,0,0,206512,0,0,,,32.864275394
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quiche-goracle,none,20,51.7917037778655,209715200.0,,,,,,,,,,,0,0,229073529,15997341,206339,193959,0,0,15997341,229073529,193959,206339,206335,0,0,193955,0,0,193955,0,0,206335,0,0,,,32.39363575
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,1,1020.2698327816677,8589934592.0,,,,,,,,,,,0,0,9061583527,66019035,6291648,726832,0,0,66018763,9061583255,726831,6291647,6291640,0,0,726824,0,0,726824,0,0,6291640,0,0,,,67.354218211
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,2,1020.332048688086,8589934592.0,,,,,,,,,,,0,0,9061667361,66997153,6291599,734411,0,0,66997153,9061667361,734411,6291599,6291590,0,0,734402,0,0,734402,0,0,6291590,0,0,,,67.350111086
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,3,1020.2433702196977,8589934592.0,,,,,,,,,,,0,0,9061603715,66236461,6291618,728302,0,0,66236733,9061603987,728303,6291619,6291611,0,0,728295,0,0,728295,0,0,6291611,0,0,,,67.355964604
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,4,1026.0326829731655,8589934592.0,,,,,,,,,,,0,0,9061580319,66017163,6291632,726845,0,0,66017163,9061580319,726845,6291632,6291627,0,0,726840,0,0,726840,0,0,6291627,0,0,,,66.97591337
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,5,1022.6895301823472,8589934592.0,,,,,,,,,,,0,0,9061580544,66084439,6291601,727523,0,0,66084439,9061580544,727523,6291601,6291594,0,0,727516,0,0,727516,0,0,6291594,0,0,,,67.194856863
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,6,1025.7188226568803,8589934592.0,,,,,,,,,,,0,0,9061617187,66263855,6291670,728159,0,0,66263855,9061617187,728159,6291670,6291663,0,0,728152,0,0,728152,0,0,6291663,0,0,,,66.996408026
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,7,1023.2805199126591,8589934592.0,,,,,,,,,,,0,0,9061573212,65941989,6291601,726146,0,0,65941989,9061573212,726146,6291601,6291596,0,0,726141,0,0,726141,0,0,6291596,0,0,,,67.156049516
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,8,1025.3909401514352,8589934592.0,,,,,,,,,,,0,0,9061580050,66037393,6291601,726963,0,0,66037393,9061580050,726963,6291601,6291592,1,0,726954,0,0,726954,0,0,6291593,0,0,,,67.017830946
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,9,1037.5108743351284,8589934592.0,,,,,,,,,,,0,0,9061540995,65719111,6291620,725122,0,0,65719047,9061540931,725121,6291619,6291611,1,0,725113,0,0,725113,0,0,6291612,0,0,,,66.234946323
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,10,1021.0268915896683,8589934592.0,,,,,,,,,,,0,0,9061586682,66070073,6291662,727251,0,0,66070345,9061586682,727252,6291662,6291657,0,0,727246,0,0,727246,0,0,6291657,0,0,,,67.304277037
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,11,1026.7968792488582,8589934592.0,,,,,,,,,,,0,0,9061561185,65907661,6291610,726311,0,0,65907389,9061560913,726310,6291609,6291602,1,0,726303,0,0,726303,0,0,6291603,0,0,,,66.926066917
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,12,1023.6265095664079,8589934592.0,,,,,,,,,,,0,0,9061593524,66112153,6291623,727317,0,0,66112153,9061593524,727317,6291623,6291616,0,0,727310,0,0,727310,0,0,6291616,0,0,,,67.13334937
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,13,1020.5605417399966,8589934592.0,,,,,,,,,,,0,0,9061578407,66019363,6291621,727049,0,0,66019635,9061578679,727050,6291622,6291616,0,0,727044,0,0,727044,0,0,6291616,0,0,,,67.335031665
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,14,1018.1775522558568,8589934592.0,,,,,,,,,,,0,0,9061594024,66121605,6291641,727458,0,0,66121333,9061593752,727457,6291640,6291634,0,0,727451,0,0,727451,0,0,6291634,0,0,,,67.49262632
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,15,1018.3903361016019,8589934592.0,,,,,,,,,,,0,0,9061603968,66223295,6291630,728145,0,0,66223295,9061603968,728145,6291630,6291622,0,0,728137,0,0,728137,0,0,6291622,0,0,,,67.478523334
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,16,1018.7325278110019,8589934592.0,,,,,,,,,,,0,0,9061590669,66037023,6291672,726732,0,0,66037295,9061590941,726733,6291673,6291666,0,0,726725,0,0,726725,0,0,6291666,0,0,,,67.455858181
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,17,1026.1768283983638,8589934592.0,,,,,,,,,,,0,0,9061358450,64039811,6291612,713441,0,0,64039811,9061358450,713441,6291612,6291605,0,0,713434,0,0,713434,0,0,6291605,0,0,,,66.966505819
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,18,1018.7786218411729,8589934592.0,,,,,,,,,,,0,0,9061595490,66061445,6291693,726907,0,0,66061445,9061595490,726907,6291693,6291686,0,0,726900,0,0,726900,0,0,6291686,0,0,,,67.452805902
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,19,1021.7812157653478,8589934592.0,,,,,,,,,,,0,0,9061573480,65982051,6291631,726754,0,0,65982051,9061573480,726754,6291631,6291625,0,0,726748,0,0,726748,0,0,6291625,0,0,,,67.25458931
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,mvfst,none,20,1026.2148939620145,8589934592.0,,,,,,,,,,,0,0,9061595919,66103483,6291713,727397,0,0,66103483,9061595919,727397,6291713,6291707,0,0,727391,0,0,727391,0,0,6291707,0,0,,,66.9640221
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,1,1206.5060303551293,8589934592.0,,,,,,,,,,,0,0,9127332065,64476827,7176697,748073,0,0,64476555,9127331793,748072,7176696,7176688,1,0,748064,0,0,748064,0,0,7176689,0,0,,,56.957425011
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,2,1238.9667295055233,8589934592.0,,,,,,,,,,,0,0,9127281439,64456725,7176705,747838,0,0,64456725,9127281439,747838,7176705,7176697,1,0,747830,0,0,747831,0,0,7176699,0,0,,,55.465150531
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,3,1222.1817129846593,8589934592.0,,,,,,,,,,,0,0,9127277247,64466897,7176688,747963,0,0,64466897,9127277247,747963,7176688,7176681,1,0,747956,0,0,747956,0,0,7176682,0,0,,,56.226890518
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,4,1233.8753640651316,8589934592.0,,,,,,,,,,,0,0,9127415893,64462223,7176708,747906,0,0,64462223,9127415893,747906,7176708,7176701,1,0,747899,0,0,747899,0,0,7176702,0,0,,,55.694018581
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,5,1281.1036892245477,8589934592.0,,,,,,,,,,,0,0,9125359071,64492351,7165808,747889,0,0,64492351,9125359071,747889,7165808,7165802,1,0,747883,0,0,747883,0,0,7165803,0,0,,,53.640839259
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,6,1420.1466014116181,8589934592.0,,,,,,,,,,,0,0,9124122187,64500753,7157977,747791,0,0,64500753,9124122187,747791,7157977,7157970,1,0,747783,0,0,747783,0,0,7157971,0,0,,,48.389001397
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,7,1206.1379891690722,8589934592.0,,,,,,,,,,,0,0,9127387937,64504713,7176703,748423,0,0,64504921,9127388145,748423,7176703,7176696,1,0,748416,0,0,748416,0,0,7176697,0,0,,,56.974805011
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,8,1313.8549803551182,8589934592.0,,,,,,,,,,,0,0,9128743011,64398361,7176693,747120,0,0,64398089,9128742739,747119,7176692,7176686,1,0,747113,0,0,747113,0,0,7176687,0,0,,,52.303701035
