logdir,hostpair,server,client,bw_limit,repetition,goodput,server_cpu,server_cpu_avg,client_cpu,client_cpu_avg,server_throughput_outgoing,server_throughput_incoming,client_throughput_outgoing,client_throughput_incoming,client_perf,server_perf,client_ethtool_rx_total_discard_pkts,client_ethtool_tx_total_discard_pkts,client_ethtool_rx_bytes,client_ethtool_tx_bytes,client_ethtool_rx_total_frames,client_ethtool_tx_total_frames,server_ethtool_rx_total_discard_pkts,server_ethtool_tx_total_discard_pkts,server_ethtool_rx_bytes,server_ethtool_tx_bytes,server_ethtool_rx_total_frames,server_ethtool_tx_total_frames,client_netstat_packets_received,client_netstat_packets_to_unknown_port_received,client_netstat_packet_receive_errors,client_netstat_packets_sent,client_netstat_receive_buffer_errors,client_netstat_send_buffer_errors,server_netstat_packets_received,server_netstat_packets_to_unknown_port_received,server_netstat_packet_receive_errors,server_netstat_packets_sent,server_netstat_receive_buffer_errors,server_netstat_send_buffer_errors,client_tc_stats,server_tc_stats,client_runtime
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,8,2596.0848361046524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.470427921
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,9,2558.342595954214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.860936058
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,10,2564.4528650758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.796934784
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,11,2504.9574343908125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.433391481
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,12,2558.195833392431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.862477163
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,13,2473.824018767799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.778643805
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,14,2514.2978632915497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.331477787
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,15,2460.8299719340775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.925324433
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,16,2732.557297693389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.148412866
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,17,2575.1079200647737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.686057023
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,18,2582.0474844101873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.614334853
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,19,2549.872775741323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.950158465
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,lsquic,none,20,2730.6932511268665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.165579807
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,1,1416.024098309087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.529877435
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,2,1717.8494904407646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.003200249
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,3,1752.5743678793312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.210590925
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,4,1497.1138235201336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.901304432
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,5,1493.978023442024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.997649123
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,6,1516.240371645877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.322284354
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,7,1464.418841980247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.926107928
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,8,1510.5732078985293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.492318411
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,9,1489.6973213316983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.129825401
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,10,1484.4411953540782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.293162382
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,11,1491.9640609347775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.059740158
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,12,1504.9696731847623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.661701935
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,13,1438.6245525800657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.767484856
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,14,1486.4302557481997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.231214897
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,15,1761.4059719242773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.013991417
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,16,1501.5434471255703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.765893056
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,17,1518.3645007565367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.258879708
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,18,1490.9560575975117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.09088046
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,19,1480.0523358416808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.430436771
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,lsquic,none,20,1494.737681458012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.974271495
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,1,69.5736900797207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.114310897
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,2,82.41615895930515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.356707227
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,3,72.57068781480002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.118447018
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,4,64.70912855587068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.927124177
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,5,69.99254568334656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.970003901
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,6,68.0643486031166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.649051872
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,7,69.1041239559705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.278169375
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,8,96.80960012039158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.330116472
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,9,67.79467219210848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.747101094
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,10,81.99043651074071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.462405393
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,11,64.92190220543173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.842150741
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,12,64.81584532110338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.884435575
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,13,70.45622516641116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.81225458
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,14,67.97293596194828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.682200548
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,15,66.055976650259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.398483567
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,16,71.0699956948497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.606608488
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,17,68.22295300939781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.591746291
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,18,65.66204033836826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.550859516
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,19,64.98351321673351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.817649797
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,mvfst,none,20,70.09368292628105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.935417816
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,1,57.89983702183942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.976274459
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,2,78.12509997178554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.474808566
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,3,54.149538656840846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.983118375
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,4,57.44472629825225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.205842544
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,5,52.34491727007471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.051280672
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,6,56.35535211413322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.770404429
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,7,56.44346111409486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.723932099
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,8,54.02918324107613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.05213663
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,9,57.56150547971478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.146590424
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,10,56.1702249612485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.868521958
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,11,53.70245267918398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.241061206
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,12,54.025661810666854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.054161219
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,13,59.022168260863864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.425279042
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,14,57.26245831527941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.298804505
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,15,53.38638831047574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.426017941
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,16,55.50881593514277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.224416514
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,17,59.18163961332385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.348683903
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,18,55.54152588487483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.206617694
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,19,62.19937525597084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.973286305
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,picoquic,none,20,55.67972328360178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.131643496
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,1,1527.9992029084324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.97350298
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,2,1551.344480628962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.296722409
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,3,1519.8730271772927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.213958482
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,4,1243.8314168433722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.248223438
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,5,1494.443273909116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.983328647
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,6,1512.668457859965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.429304817
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,7,1530.2805622425428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.906456244
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,8,1404.9585095746443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.912104354
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,9,1568.4114045648741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.814701106
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,10,1570.6621825961715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.751913819
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,11,1539.4873270127398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.637896197
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,12,1548.4029615099514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.380873809
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,13,1881.2146458164884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.529311334
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,14,1505.6237344897338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.641865688
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,15,1572.6458942484617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.696726303
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,16,1447.793901682163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.464958855
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,17,1503.9895801968062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.691458208
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,18,1505.7080889633978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.639308997
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,19,1572.4944988245447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.700933282
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,quiche,none,20,1561.7465526489068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.001682726
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,1,2375.8682940243757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.923941654
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,2,2399.642674561803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.63737906
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,3,2373.713695617121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.950196691
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,4,2436.3443203300976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.20597882
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,5,2441.217237981097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.149676823
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,6,2425.6006711538503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.330911373
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,7,2453.4223480201817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.009639776
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,8,2530.180576297933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.159910593
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,9,2426.062490225245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.325518465
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,10,2324.5337987487746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.56269152
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,11,2389.389885439496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.760260697
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,12,2488.0102206152696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.620254823
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,13,2454.3116421652094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.999490317
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,14,2545.806499672788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.993204029
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,15,2435.455308540904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.216275828
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,16,2967.937511137409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.153949789
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,17,2888.8641357944634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.787715032
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,18,2342.0575437559455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.341498175
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,19,2430.266667425836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.276517573
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quiche,none,20,2433.9456662119865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.233775411
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,1,58.88379838955218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.492074944
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,2,59.88579832127744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.015350516
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,3,59.84595207470014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.034003088
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,4,57.020490848442904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.423135587
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,5,57.362935650706376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.247484921
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,6,57.396018224309735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.230627354
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,7,61.01923468673153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.494962623
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,8,60.74696991410808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.618193357
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,9,59.78255493602917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.063731466
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,10,58.04573925990334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.903441206
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,11,59.20149966262249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.339174076
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,12,59.85884241475104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.027965459
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,13,58.82962085346279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.518313776
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,14,60.318742176452105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.814266782
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,15,59.7285722545147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.089095455
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,16,59.065863063947724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.404250815
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,17,60.25600409033048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.843226853
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,18,60.350911372642344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.799440921
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,19,60.466936270933076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.74609837
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,aioquic,lsquic,none,20,69.1630822386157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.257473264
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quic-go,none,1,1794.8680262042283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.286646053
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quic-go,none,2,1817.6303214362986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.807179088
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quic-go,none,3,1810.6573578355712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.952778618
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quic-go,none,4,1821.9407060365636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.717735072
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quic-go,none,5,1809.0797365073201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.985875235
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quic-go,none,6,1802.4048002245154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.126549503
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quiche,quic-go,none,7,1818.8890615329137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.781015512
